SPECIES	OBSERVED	GAM	See5	SGB
JUOS	0	0.000761365	1.00E-04	0.017303036
JUOS	0	1.00E-04	1.00E-04	0.056165114
JUOS	0	0.022387276	1.00E-04	0.021370898
JUOS	0	1.00E-04	1.00E-04	0.019103137
JUOS	0	0.000127951	1.00E-04	0.03670272
JUOS	0	1.00E-04	1.00E-04	0.03916168
JUOS	0	1.00E-04	1.00E-04	0.015806832
JUOS	0	0.000136092	1.00E-04	0.016553412
JUOS	0	1.00E-04	1.00E-04	0.021035525
JUOS	0	1.00E-04	1.00E-04	0.016282813
JUOS	0	0.000217299	1.00E-04	0.016807199
JUOS	0	0.005761116	0.08	0.019689807
JUOS	0	0.000917068	1.00E-04	0.024135661
JUOS	0	0.027238127	1.00E-04	0.020493986
JUOS	0	0.000267135	1.00E-04	0.01847681
JUOS	0	1.00E-04	1.00E-04	0.02072349
JUOS	0	1.00E-04	1.00E-04	0.015896366
JUOS	0	0.026989533	0.07	0.017983496
JUOS	0	1.00E-04	1.00E-04	0.022163766
JUOS	0	0.001520598	1.00E-04	0.015759115
JUOS	0	0.002522212	1.00E-04	0.026787649
JUOS	0	0.011736759	1.00E-04	0.017447659
JUOS	1	0.933883598	0.71	0.783403997
JUOS	1	0.976467626	1	0.924551022
JUOS	1	0.807251232	0.8	0.783217854
JUOS	0	0.0008365	1.00E-04	0.017019095
JUOS	0	1.00E-04	1.00E-04	0.018933771
JUOS	0	1.00E-04	1.00E-04	0.029566572
JUOS	0	0.007583873	1.00E-04	0.020773281
JUOS	0	0.01102255	0.09	0.018430855
JUOS	0	0.000460211	1.00E-04	0.018965888
JUOS	0	1.00E-04	1.00E-04	0.021341372
JUOS	0	0.000139357	1.00E-04	0.01578675
JUOS	1	0.989454057	0.71	0.837281667
JUOS	1	0.993156013	1	0.914842411
JUOS	0	0.000878392	1.00E-04	0.024649895
JUOS	0	0.00625561	1.00E-04	0.03723862
JUOS	0	0.000967409	1.00E-04	0.031315142
JUOS	0	0.005022041	1.00E-04	0.019502974
JUOS	1	0.998840761	0.75	0.926510957
JUOS	0	0.374388253	1.00E-04	0.045963543
JUOS	0	1.00E-04	1.00E-04	0.018237183
JUOS	0	0.003815853	0.07	0.028919245
JUOS	0	0.001161384	1.00E-04	0.017154437
JUOS	0	1.00E-04	1.00E-04	0.016459574
JUOS	0	0.069320563	1.00E-04	0.06348957
JUOS	1	0.578640723	0.34	0.564756722
JUOS	0	0.005428218	0.1	0.016863952
JUOS	1	0.990160605	0.85	0.915014675
JUOS	1	0.584469718	0.82	0.66128691
JUOS	0	1.00E-04	1.00E-04	0.017890388
JUOS	0	0.008710792	1.00E-04	0.026308583
JUOS	0	0.005455022	0.09	0.017485874
JUOS	0	0.114909131	0.25	0.144323738
JUOS	0	0.012179694	1.00E-04	0.020825169
JUOS	0	1.00E-04	1.00E-04	0.016609296
JUOS	0	0.017723563	0.09	0.044997223
JUOS	0	0.020704878	0.18	0.039791105
JUOS	0	0.000226836	1.00E-04	0.017251345
JUOS	0	1.00E-04	1.00E-04	0.015998447
JUOS	1	0.24710092	0.81	0.19902554
JUOS	0	0.001135274	1.00E-04	0.016473007
JUOS	0	0.000556278	1.00E-04	0.01588721
JUOS	0	0.012298638	1.00E-04	0.020401602
JUOS	0	0.025566915	1.00E-04	0.022363057
JUOS	0	1.00E-04	1.00E-04	0.016364576
JUOS	0	1.00E-04	0.09	0.024548032
JUOS	0	0.061616	0.19	0.042042474
JUOS	0	0.032156377	0.09	0.049742021
JUOS	0	1.00E-04	1.00E-04	0.016937547
JUOS	0	0.401312305	0.6	0.291644823
JUOS	0	0.000139297	1.00E-04	0.01692357
JUOS	0	0.0006131	1.00E-04	0.017210291
JUOS	0	0.005537091	1.00E-04	0.019123362
JUOS	0	1.00E-04	1.00E-04	0.042858483
JUOS	1	1.00E-04	0.21	0.117342731
JUOS	0	0.057464056	1.00E-04	0.082226769
JUOS	0	0.000127743	1.00E-04	0.016889324
JUOS	0	0.00046038	1.00E-04	0.0164587
JUOS	0	1.00E-04	1.00E-04	0.017304791
JUOS	0	1.00E-04	1.00E-04	0.016148839
JUOS	1	0.582477798	0.62	0.292111833
JUOS	0	0.000157613	1.00E-04	0.021110515
JUOS	0	1.00E-04	1.00E-04	0.017631933
JUOS	0	0.016710202	0.09	0.069822798
JUOS	0	0.001198784	1.00E-04	0.044210358
JUOS	0	0.000347541	1.00E-04	0.017422551
JUOS	0	0.000931348	1.00E-04	0.021636737
JUOS	0	0.007032464	1.00E-04	0.043139591
JUOS	1	0.012390029	0.53	0.220649122
JUOS	0	0.000422233	0.1	0.01612233
JUOS	0	0.000256239	1.00E-04	0.016050971
JUOS	1	0.838856571	0.64	0.888670422
JUOS	0	0.219165266	0.09	0.044047751
JUOS	0	0.008163147	1.00E-04	0.01790868
JUOS	0	0.020941497	0.19	0.030673264
JUOS	0	0.031847513	1.00E-04	0.040022952
JUOS	0	0.038239156	0.21	0.335418362
JUOS	0	0.003373286	0.09	0.016769715
JUOS	0	0.001148427	1.00E-04	0.016589313
JUOS	0	0.002745669	1.00E-04	0.020351542
JUOS	0	0.060418358	0.16	0.023995428
JUOS	0	0.089473547	1.00E-04	0.081805317
JUSC2	0	0.646527557	0.17	0.264973433
JUSC2	0	0.424280431	0.38	0.406467939
JUSC2	0	0.208218494	0.15	0.156796731
JUSC2	0	0.266157181	0.07	0.264054949
JUSC2	0	0.504562954	0.46	0.402095982
JUSC2	0	1.00E-04	0.35	0.50335464
JUSC2	1	0.116828037	0.2	0.284271325
JUSC2	1	0.609306676	0.57	0.372521445
JUSC2	1	0.240866041	0.48	0.36230124
JUSC2	0	0.008621828	1.00E-04	0.05128109
JUSC2	0	0.167555849	1.00E-04	0.178421456
JUSC2	0	0.484196525	0.27	0.220475857
JUSC2	0	0.168157538	0.16	0.203372411
JUSC2	0	0.064154043	0.17	0.080310999
JUSC2	1	0.19837049	0.06	0.167834733
JUSC2	1	0.243046717	0.25	0.096753904
JUSC2	0	0.209397114	0.08	0.12054086
JUSC2	0	0.238481731	1.00E-04	0.085058532
JUSC2	0	0.216926998	0.07	0.124773096
JUSC2	0	0.395204577	0.39	0.215800377
JUSC2	1	0.438110557	0.39	0.542430677
JUSC2	0	0.177010737	0.09	0.083393845
JUSC2	0	0.634969274	0.38	0.487067506
JUSC2	0	0.613129266	0.56	0.406686712
JUSC2	0	0.160751318	0.19	0.052048223
JUSC2	0	0.129077528	0.27	0.293193988
JUSC2	1	0.23506252	0.25	0.188563809
JUSC2	0	0.00317894	1.00E-04	0.053235577
JUSC2	0	0.191582676	0.36	0.214654839
JUSC2	1	0.602925089	0.17	0.448224454
JUSC2	0	0.052231386	0.17	0.115677331
JUSC2	0	0.17299557	0.26	0.121465376
JUSC2	1	0.471255486	0.15	0.483802084
JUSC2	0	0.002790259	1.00E-04	0.086911535
JUSC2	0	0.04514822	0.23	0.074862582
JUSC2	1	0.632346131	0.38	0.4267537
JUSC2	1	0.501551001	0.45	0.279208971
JUSC2	0	0.21177182	0.07	0.127207925
JUSC2	0	0.290875086	0.39	0.229013402
JUSC2	1	0.068483068	0.07	0.086123806
JUSC2	0	0.199888119	0.27	0.131745847
JUSC2	0	0.054392182	0.07	0.086008655
JUSC2	0	0.38152035	0.16	0.297832076
JUSC2	0	0.529290002	0.46	0.430231063
JUSC2	0	0.337903944	1.00E-04	0.362926348
JUSC2	0	0.085076883	1.00E-04	0.111565576
JUSC2	0	0.499430341	0.43	0.470126975
JUSC2	0	0.001103103	0.06	0.04881801
JUSC2	0	0.454538908	0.25	0.124845293
JUSC2	0	1.00E-04	1.00E-04	0.035309896
JUSC2	0	0.002859964	1.00E-04	0.03712698
JUSC2	0	0.241492768	0.35	0.085535971
JUSC2	0	0.005973084	1.00E-04	0.07031526
JUSC2	0	0.00581834	1.00E-04	0.034146742
JUSC2	0	0.626780111	0.25	0.309165884
JUSC2	1	0.417045736	0.1	0.079254095
JUSC2	0	0.008927022	1.00E-04	0.053928929
JUSC2	1	0.094264886	1.00E-04	0.066212465
JUSC2	0	0.001580913	1.00E-04	0.031670161
JUSC2	0	0.085911578	0.26	0.100414546
JUSC2	0	0.134587736	0.06	0.103441306
JUSC2	0	0.027038246	1.00E-04	0.076708059
JUSC2	0	0.232434563	0.08	0.16431205
JUSC2	1	0.525097817	0.28	0.217016006
JUSC2	1	0.734555785	0.07	0.176777061
JUSC2	0	0.00548682	0.08	0.050494276
JUSC2	0	0.078969443	1.00E-04	0.068643153
JUSC2	0	0.047015408	1.00E-04	0.100129489
JUSC2	1	0.222196246	1.00E-04	0.077737249
JUSC2	0	0.013683524	1.00E-04	0.058657376
JUSC2	1	0.116894284	1.00E-04	0.077437934
JUSC2	0	0.225782605	0.33	0.100550106
JUSC2	0	0.029741841	0.07	0.049093833
JUSC2	0	0.001476361	1.00E-04	0.035904357
JUSC2	0	0.171482899	0.07	0.053867515
JUSC2	0	0.127555836	0.22	0.089687715
JUSC2	0	0.45942196	0.2	0.235063096
JUSC2	0	0.040967925	1.00E-04	0.082499392
JUSC2	0	0.116375526	0.07	0.076329598
JUSC2	0	0.642750207	0.28	0.313175891
JUSC2	0	0.412745604	0.11	0.318555975
JUSC2	0	0.011624082	0.07	0.031945298
JUSC2	0	0.011257264	0.16	0.093843271
JUSC2	0	0.007235794	0.08	0.055267022
JUSC2	0	0.470775234	0.09	0.205939923
JUSC2	0	0.103635426	1.00E-04	0.102902213
JUSC2	0	0.337922596	0.08	0.095855941
JUSC2	0	0.140159146	1.00E-04	0.083144838
JUSC2	0	0.112981509	1.00E-04	0.10480578
JUSC2	0	0.615901896	0.36	0.183338188
JUSC2	1	0.197982004	0.27	0.207282319
JUSC2	1	0.315129483	0.36	0.165921833
JUSC2	0	0.007030951	1.00E-04	0.052158413
JUSC2	0	0.153879959	0.08	0.109392012
JUSC2	1	0.028940927	0.07	0.100133455
JUSC2	0	0.148997552	0.06	0.08973581
JUSC2	0	0.025769322	0.08	0.047730722
JUSC2	0	0.00752522	1.00E-04	0.042551736
JUSC2	0	0.04252847	1.00E-04	0.077321487
JUSC2	0	0.088341283	0.17	0.051798103
JUSC2	0	0.310740621	0.27	0.303135677
JUSC2	0	0.509863545	0.14	0.163587036
JUSC2	0	0.011038206	0.22	0.066692565
JUSC2	0	0.218512058	0.17	0.134871289
JUSC2	0	0.173648215	0.44	0.199526579
JUSC2	0	0.028057181	0.14	0.083932261
JUSC2	0	0.272385034	0.37	0.116923994
JUSC2	0	0.037789381	0.06	0.077455442
JUSC2	0	0.259290993	1.00E-04	0.061065524
JUSC2	0	0.073932808	0.09	0.066261106
JUSC2	0	0.149754884	0.16	0.073790562
JUSC2	0	0.251202247	0.25	0.1079511
JUSC2	0	0.224524158	0.25	0.135185558
JUSC2	0	0.086495776	0.08	0.220687745
JUSC2	0	0.013272517	1.00E-04	0.035581963
JUSC2	0	0.079061965	0.17	0.111958779
JUSC2	0	0.074239454	0.08	0.063431825
JUSC2	1	0.113097142	0.25	0.097568649
JUSC2	0	0.026564014	1.00E-04	0.056813248
JUSC2	0	0.070243442	0.14	0.105226368
JUSC2	1	0.023867915	1.00E-04	0.062200428
JUSC2	1	0.202337354	0.15	0.136296274
JUSC2	0	0.087277948	0.35	0.125897663
JUSC2	0	0.121922371	0.44	0.185630024
JUSC2	0	0.493827162	0.47	0.135260145
JUSC2	0	0.160267838	0.23	0.067005386
JUSC2	1	0.027338143	0.08	0.083445074
JUSC2	0	0.000172535	1.00E-04	0.035354456
JUSC2	0	0.019852428	1.00E-04	0.060938584
JUSC2	0	0.048928996	0.12	0.034312115
JUSC2	0	0.00364274	1.00E-04	0.034895337
JUSC2	0	0.014265154	0.09	0.051105209
JUSC2	0	0.001723452	0.09	0.040427809
JUSC2	0	0.028214685	0.06	0.049477838
JUSC2	0	0.029572397	0.07	0.051158338
JUSC2	0	0.039018049	0.06	0.085947083
JUSC2	0	0.294153389	0.09	0.136925875
JUSC2	0	0.492157705	0.58	0.221672537
JUSC2	0	0.013351492	0.17	0.06123018
JUSC2	0	0.140286013	1.00E-04	0.10762714
JUSC2	0	0.027589314	1.00E-04	0.080293043
JUSC2	0	0.496132048	0.17	0.280171857
JUSC2	1	0.385408323	0.24	0.225512092
JUSC2	0	0.072609845	1.00E-04	0.069917965
JUSC2	0	0.023171596	0.16	0.079929845
JUSC2	0	0.117641991	1.00E-04	0.155907248
JUSC2	0	0.02161575	0.07	0.046418832
JUSC2	0	0.014357244	0.35	0.089171066
JUSC2	0	0.075289542	0.07	0.15619266
JUSC2	0	0.006439006	0.07	0.058950665
JUSC2	0	0.000977575	0.06	0.048046117
JUSC2	0	0.002985521	1.00E-04	0.058688097
JUSC2	0	0.004429991	1.00E-04	0.061345293
JUSC2	0	0.002039356	1.00E-04	0.049643066
JUSC2	0	0.14309731	0.07	0.081393551
JUSC2	0	0.050909738	1.00E-04	0.032955908
JUSC2	0	0.018064955	1.00E-04	0.04310556
JUSC2	1	0.458017521	0.44	0.202931861
JUSC2	0	0.022475853	0.06	0.050839983
JUSC2	0	0.044548469	1.00E-04	0.032081486
JUSC2	0	0.193212548	0.14	0.17556998
JUSC2	0	0.000693637	1.00E-04	0.031541048
JUSC2	0	0.031707158	1.00E-04	0.040822683
JUSC2	1	0.11978249	0.15	0.103471804
JUSC2	0	0.177983248	0.06	0.073433406
JUSC2	0	0.036153531	0.23	0.261013951
JUSC2	0	0.021923733	1.00E-04	0.061312747
JUSC2	0	0.203523697	1.00E-04	0.087937072
JUSC2	0	0.248020275	0.28	0.302388004
JUSC2	1	0.112604271	0.16	0.088422091
JUSC2	1	0.005336591	0.07	0.176004153
JUSC2	0	0.001915964	1.00E-04	0.031410992
JUSC2	0	0.09750933	0.06	0.066945665
JUSC2	0	0.075216135	0.07	0.076080753
JUSC2	0	0.005019169	1.00E-04	0.051393915
JUSC2	0	0.143475749	0.15	0.092452519
JUSC2	0	0.527088183	0.27	0.202252513
JUSC2	0	0.035743702	0.26	0.114312934
JUSC2	1	0.126582667	1.00E-04	0.070577638
JUSC2	0	0.139348026	0.21	0.06037968
JUSC2	1	0.35848683	0.24	0.175171544
JUSC2	0	0.000257141	1.00E-04	0.034969983
JUSC2	0	0.000184485	1.00E-04	0.031080851
JUSC2	0	0.000892516	1.00E-04	0.046456679
JUSC2	0	0.003364869	1.00E-04	0.034538794
JUSC2	0	0.000142562	1.00E-04	0.029004303
JUSC2	0	1.00E-04	1.00E-04	0.030845917
JUSC2	0	0.000170523	1.00E-04	0.03816579
JUSC2	0	1.00E-04	1.00E-04	0.032911004
JUSC2	0	1.00E-04	1.00E-04	0.031900558
JUSC2	0	1.00E-04	1.00E-04	0.034522826
JUSC2	0	0.000234235	1.00E-04	0.029266839
JUSC2	0	1.00E-04	1.00E-04	0.031139765
JUSC2	0	1.00E-04	1.00E-04	0.039032564
JUSC2	0	0.000344859	1.00E-04	0.029399851
JUSC2	0	1.00E-04	1.00E-04	0.032501825
JUSC2	0	1.00E-04	1.00E-04	0.03021145
JUSC2	0	0.000915711	1.00E-04	0.03004932
JUSC2	0	0.002695486	0.09	0.03689254
JUSC2	0	0.00168645	1.00E-04	0.032471153
JUSC2	0	0.039591574	0.15	0.041905356
JUSC2	0	0.063333089	0.07	0.070318211
JUSC2	0	0.031791853	1.00E-04	0.063597023
JUSC2	0	0.031393652	1.00E-04	0.067557771
JUSC2	0	0.029365153	1.00E-04	0.064322642
JUSC2	0	0.000504156	1.00E-04	0.044326899
JUSC2	0	0.003719162	0.26	0.041894118
JUSC2	0	0.207956382	0.1	0.12484438
JUSC2	0	0.013958421	0.07	0.046371465
JUSC2	0	0.009721855	1.00E-04	0.04798354
JUSC2	0	0.011887915	1.00E-04	0.050331081
JUSC2	0	0.071411536	0.27	0.157939895
JUSC2	0	0.004965062	1.00E-04	0.056232957
JUSC2	0	0.027683511	1.00E-04	0.046748127
JUSC2	0	0.004806966	1.00E-04	0.034431179
JUSC2	1	0.364679232	0.07	0.127746209
JUSC2	0	0.059340072	0.06	0.081989227
JUSC2	0	0.064625426	0.07	0.086334517
JUSC2	0	0.002182525	0.14	0.031093673
JUSC2	0	1.00E-04	1.00E-04	0.033612529
JUSC2	0	0.010769659	0.07	0.052022955
JUSC2	0	0.122702736	0.13	0.078353804
JUSC2	0	0.076165191	1.00E-04	0.074965806
JUSC2	0	0.037511725	0.14	0.071352206
JUSC2	0	0.008044965	1.00E-04	0.045139814
JUSC2	0	0.020794159	0.1	0.060313979
JUSC2	0	0.0109535	1.00E-04	0.051191907
JUSC2	0	0.009541908	0.18	0.063784264
JUSC2	0	0.002613715	1.00E-04	0.042750533
JUSC2	0	0.078090079	0.09	0.086430416
JUSC2	0	0.009752882	1.00E-04	0.049905271
JUSC2	0	0.005968042	0.16	0.064443994
JUSC2	0	0.037884767	0.07	0.084898636
JUSC2	0	0.003618442	1.00E-04	0.029087704
JUSC2	0	0.088706925	0.14	0.102535391
JUSC2	0	0.005011634	1.00E-04	0.061235443
JUSC2	0	0.023608352	1.00E-04	0.06912314
JUSC2	0	0.019552176	1.00E-04	0.056878221
JUSC2	0	0.158076456	0.34	0.118652383
JUSC2	0	0.068380545	0.22	0.069629364
JUSC2	1	0.063299567	0.17	0.084397375
JUSC2	0	0.064463107	0.17	0.075395068
JUSC2	0	0.132426158	0.14	0.062340438
JUSC2	0	0.002972752	1.00E-04	0.056014456
JUSC2	0	0.000186602	1.00E-04	0.045598041
JUSC2	0	0.028497045	0.07	0.068547369
JUSC2	0	0.058687223	1.00E-04	0.063792749
JUSC2	0	0.319360406	0.33	0.228931212
JUSC2	0	0.062921042	0.09	0.082291363
JUSC2	0	0.116703953	0.16	0.114370477
JUSC2	0	0.039655962	0.22	0.112571481
JUSC2	0	0.022776395	1.00E-04	0.053525162
JUSC2	0	0.098267587	0.09	0.091507101
JUSC2	0	0.412735321	0.18	0.116273406
JUSC2	0	0.289414171	0.16	0.096995547
JUSC2	1	0.185044455	0.68	0.16565088
JUSC2	0	0.071738721	1.00E-04	0.091293125
JUSC2	1	0.277216057	0.16	0.191398175
JUSC2	0	0.010554848	0.07	0.092555347
JUSC2	1	0.239888464	0.25	0.204021592
JUSC2	0	0.000471493	1.00E-04	0.072687435
JUSC2	0	0.10794119	0.17	0.063281955
JUSC2	0	0.187719006	0.19	0.085426256
JUSC2	0	0.008154166	0.19	0.061316457
JUSC2	0	0.283401055	0.17	0.104852687
JUSC2	0	0.215429827	0.18	0.095081626
JUSC2	0	0.34634	0.19	0.160809037
JUSC2	0	0.01179333	0.07	0.096464863
JUSC2	0	0.144926503	1.00E-04	0.077676138
JUSC2	0	0.054454553	0.08	0.092105326
JUSC2	0	0.09696085	0.06	0.078848826
JUSC2	0	0.002308295	0.07	0.052397049
JUSC2	0	0.00386418	1.00E-04	0.064619929
JUSC2	0	0.005099173	1.00E-04	0.048047725
JUSC2	0	0.005017983	0.06	0.048044305
JUSC2	0	0.00068887	1.00E-04	0.029062887
JUSC2	0	0.005532739	1.00E-04	0.03243559
JUSC2	0	0.003642222	1.00E-04	0.029538682
JUSC2	0	0.00036536	0.06	0.044769937
JUSC2	0	0.08682243	1.00E-04	0.042667536
JUSC2	0	0.007122643	0.07	0.07266563
JUSC2	0	0.054883535	1.00E-04	0.048201671
JUSC2	0	0.016161858	1.00E-04	0.032991741
JUSC2	0	0.002122233	1.00E-04	0.037116616
JUSC2	0	1.00E-04	1.00E-04	0.042840492
JUSC2	0	0.013814546	0.25	0.095031834
JUSC2	0	1.00E-04	1.00E-04	0.0348696
JUSC2	0	0.008257668	0.07	0.100496183
JUSC2	0	0.034064762	0.07	0.137796748
JUSC2	0	0.000205315	1.00E-04	0.030449163
JUSC2	0	0.000125194	1.00E-04	0.029152522
JUSC2	0	1.00E-04	1.00E-04	0.031473396
JUSC2	0	0.000128249	1.00E-04	0.032854324
JUSC2	0	0.002533904	1.00E-04	0.038530868
JUSC2	0	0.013867805	0.13	0.049326124
JUSC2	0	0.035573184	0.22	0.087246922
JUSC2	0	0.002068471	1.00E-04	0.040646128
JUSC2	0	0.012278162	1.00E-04	0.034375811
JUSC2	0	1.00E-04	1.00E-04	0.029945569
JUSC2	0	0.000512429	1.00E-04	0.029317232
JUSC2	1	0.122264708	0.09	0.07117604
JUSC2	0	0.000418124	1.00E-04	0.034425677
JUSC2	0	0.014156403	1.00E-04	0.031599003
JUSC2	1	0.444338357	1.00E-04	0.182702439
JUSC2	0	0.01417152	1.00E-04	0.036086943
JUSC2	0	0.005012202	1.00E-04	0.111925714
JUSC2	0	0.003047854	1.00E-04	0.058690613
JUSC2	0	0.151564854	0.1	0.150819455
JUSC2	0	0.004099443	1.00E-04	0.032302934
JUSC2	0	0.000574966	1.00E-04	0.039054382
JUSC2	0	1.00E-04	1.00E-04	0.03854182
JUSC2	0	0.009054747	1.00E-04	0.045425407
JUSC2	0	0.043060693	0.06	0.056344387
JUSC2	0	0.001754956	0.08	0.039492955
JUSC2	0	0.0003437	1.00E-04	0.041192721
JUSC2	0	0.000670534	1.00E-04	0.029072186
JUSC2	0	0.029075508	0.38	0.093013354
JUSC2	0	0.0013555	1.00E-04	0.053829304
JUSC2	0	0.021884183	1.00E-04	0.046605965
JUSC2	0	0.103099004	1.00E-04	0.051409875
JUSC2	0	0.061415263	1.00E-04	0.070693762
JUSC2	0	0.151216627	0.08	0.087725312
JUSC2	0	0.0453168	1.00E-04	0.096275993
JUSC2	1	0.142805557	0.56	0.150129954
JUSC2	0	0.0004744	1.00E-04	0.032848145
JUSC2	0	0.077861227	1.00E-04	0.073380263
JUSC2	0	0.01287534	1.00E-04	0.045802248
JUSC2	0	0.086465659	1.00E-04	0.047179768
JUSC2	1	0.052295974	0.38	0.233454918
JUSC2	0	0.179759558	0.48	0.151745191
JUSC2	0	0.025065866	1.00E-04	0.034788937
JUSC2	0	0.011092144	0.16	0.064973503
JUSC2	0	0.191047562	0.43	0.190131563
JUSC2	0	0.020043344	0.08	0.058788274
JUSC2	0	0.011027169	0.09	0.062543515
JUSC2	0	0.168241434	0.06	0.055203244
JUSC2	0	0.247025773	0.43	0.099265632
JUSC2	0	0.233795913	0.21	0.08864872
JUSC2	0	0.007780584	1.00E-04	0.036063081
JUSC2	0	0.008021704	1.00E-04	0.093693679
JUSC2	1	0.072834635	1.00E-04	0.085317926
JUSC2	0	0.03979067	1.00E-04	0.04533949
JUSC2	0	0.090280518	0.13	0.044917145
JUSC2	0	0.076192192	0.16	0.113965525
JUSC2	0	0.002943619	0.09	0.032077277
JUSC2	0	0.00482565	1.00E-04	0.03130099
JUSC2	0	0.027271651	0.26	0.093995313
JUSC2	0	0.089172477	1.00E-04	0.062506094
JUSC2	0	0.000111446	1.00E-04	0.036210969
JUSC2	0	0.000299395	0.07	0.181087047
JUSC2	1	0.215156791	0.5	0.202781627
JUSC2	0	0.247594637	0.14	0.365137132
JUSC2	0	0.000780587	1.00E-04	0.029688988
JUSC2	0	0.087116838	1.00E-04	0.062041788
JUSC2	0	0.002470506	1.00E-04	0.033887293
JUSC2	0	0.00437782	1.00E-04	0.033917524
JUSC2	0	0.383451869	0.18	0.110034384
JUSC2	0	1.00E-04	1.00E-04	0.056507013
JUSC2	0	0.052460032	0.27	0.185937461
JUSC2	0	0.040370265	1.00E-04	0.067800231
JUSC2	0	0.006471917	1.00E-04	0.0362608
JUSC2	0	0.002923531	1.00E-04	0.044305
JUSC2	0	0.001692353	1.00E-04	0.040631864
JUSC2	0	0.002715025	1.00E-04	0.04439704
JUSC2	0	0.293121436	0.38	0.189956012
JUSC2	0	1.00E-04	1.00E-04	0.03799584
JUSC2	0	1.00E-04	1.00E-04	0.037155802
JUSC2	0	0.264327557	0.17	0.107711203
JUSC2	0	0.052336157	1.00E-04	0.093968685
JUSC2	0	0.001932405	1.00E-04	0.040397078
JUSC2	0	0.147573085	0.08	0.098576659
JUSC2	0	0.213162163	0.35	0.219787076
JUSC2	0	0.620746616	0.4	0.499263796
JUSC2	0	0.080200581	1.00E-04	0.068730866
JUSC2	0	0.004162977	1.00E-04	0.039943167
JUSC2	0	0.520538296	0.15	0.162370029
JUSC2	1	0.506238123	0.71	0.52118883
JUSC2	0	0.339740433	0.17	0.156674936
JUSC2	1	0.694024584	0.36	0.347574861
JUSC2	0	0.228940089	0.27	0.4488036
JUSC2	0	0.416566836	0.46	0.59691038
JUSC2	0	0.055258415	0.08	0.04738417
JUSC2	0	0.237663198	0.15	0.110834822
JUSC2	0	0.138526837	1.00E-04	0.103022807
JUSC2	0	0.257314452	0.37	0.184472795
JUSC2	0	0.33388809	0.38	0.304572139
PICO	0	1.00E-04	1.00E-04	0.004581037
PICO	0	1.00E-04	1.00E-04	0.004662022
PICO	0	1.00E-04	1.00E-04	0.006348703
PICO	0	1.00E-04	1.00E-04	0.004550466
PICO	0	1.00E-04	1.00E-04	0.00460066
PICO	0	1.00E-04	1.00E-04	0.008985101
PICO	0	1.00E-04	1.00E-04	0.005464095
PICO	0	1.00E-04	1.00E-04	0.004730708
PICO	0	1.00E-04	1.00E-04	0.004705272
PICO	0	1.00E-04	1.00E-04	0.005625385
PICO	0	1.00E-04	1.00E-04	0.004917992
PICO	0	1.00E-04	1.00E-04	0.00554129
PICO	0	1.00E-04	1.00E-04	0.004727395
PICO	0	1.00E-04	1.00E-04	0.004576401
PICO	0	1.00E-04	1.00E-04	0.004626281
PICO	0	1.00E-04	1.00E-04	0.004595658
PICO	0	1.00E-04	1.00E-04	0.00457268
PICO	0	1.00E-04	1.00E-04	0.005201665
PICO	0	1.00E-04	1.00E-04	0.004639751
PICO	0	1.00E-04	1.00E-04	0.004762294
PICO	0	1.00E-04	1.00E-04	0.004937978
PICO	0	1.00E-04	1.00E-04	0.004698704
PICO	0	1.00E-04	1.00E-04	0.004629368
PICO	0	1.00E-04	1.00E-04	0.004848872
PICO	0	1.00E-04	1.00E-04	0.005201787
PICO	0	1.00E-04	1.00E-04	0.004777107
PICO	0	1.00E-04	1.00E-04	0.004737941
PICO	0	1.00E-04	1.00E-04	0.004860617
PICO	0	1.00E-04	1.00E-04	0.004710086
PICO	0	1.00E-04	1.00E-04	0.004601481
PICO	0	1.00E-04	1.00E-04	0.005248341
PICO	0	1.00E-04	1.00E-04	0.004798982
PICO	0	1.00E-04	1.00E-04	0.007271544
PICO	0	1.00E-04	1.00E-04	0.005740623
PICO	0	1.00E-04	1.00E-04	0.005176115
PICO	0	1.00E-04	1.00E-04	0.005222943
PICO	0	1.00E-04	1.00E-04	0.005581119
PICO	0	1.00E-04	1.00E-04	0.005515087
PICO	0	1.00E-04	1.00E-04	0.005457029
PICO	0	1.00E-04	1.00E-04	0.005528746
PICO	0	1.00E-04	1.00E-04	0.004624615
PICO	0	1.00E-04	1.00E-04	0.00461869
PICO	0	1.00E-04	1.00E-04	0.004637279
PICO	0	1.00E-04	1.00E-04	0.004645997
PICO	0	1.00E-04	1.00E-04	0.004663091
PICO	0	1.00E-04	1.00E-04	0.004429854
PICO	0	1.00E-04	1.00E-04	0.004653934
PICO	0	1.00E-04	1.00E-04	0.005121492
PICO	0	1.00E-04	1.00E-04	0.004894061
PICO	0	1.00E-04	1.00E-04	0.004522775
PICO	0	1.00E-04	1.00E-04	0.005210449
PICO	0	1.00E-04	1.00E-04	0.004854803
PICO	0	1.00E-04	1.00E-04	0.005059446
PICO	0	1.00E-04	1.00E-04	0.005140019
PICO	0	1.00E-04	1.00E-04	0.004839331
PICO	0	1.00E-04	1.00E-04	0.006048174
PICO	0	1.00E-04	1.00E-04	0.00512869
PICO	0	1.00E-04	1.00E-04	0.005025847
PICO	0	1.00E-04	1.00E-04	0.004892286
PICO	0	1.00E-04	1.00E-04	0.006928307
PICO	0	1.00E-04	1.00E-04	0.004594575
PICO	0	1.00E-04	1.00E-04	0.004582665
